series,code,,set_name,supertype,rarity,card_number,card_title,pokemon,release_date,normal_price,holo_price,rev_holo_price,price
Sword & Shield,,swsh8-37,Fusion Strike,Pokémon,Common,37,Pansear,513,11/12/2021,0.03,,0.23,0.23
Sword & Shield,,swsh8-38,Fusion Strike,Pokémon,Uncommon,38,Simisear,514,11/12/2021,0.06,,0.26,0.26
Sword & Shield,,swsh8-39,Fusion Strike,Pokémon,Rare Holo V,39,Chandelure V,609,11/12/2021,,1.31,,1.31
Sword & Shield,,swsh8-40,Fusion Strike,Pokémon,Rare Holo VMAX,40,Chandelure VMAX,609,11/12/2021,,2.74,,2.74
Sword & Shield,,swsh8-41,Fusion Strike,Pokémon,Uncommon,41,Heatmor,631,11/12/2021,0.06,,0.24,0.24
Sword & Shield,,swsh8-42,Fusion Strike,Pokémon,Rare,42,Oricorio,741,11/12/2021,0.25,,0.52,0.52
Sword & Shield,,swsh8-43,Fusion Strike,Pokémon,Rare Holo V,43,Cinderace V,815,11/12/2021,,0.88,,0.88
Sword & Shield,,swsh8-44,Fusion Strike,Pokémon,Rare Holo V,44,Cinderace V,815,11/12/2021,,1.16,,1.16
Sword & Shield,,swsh8-45,Fusion Strike,Pokémon,Rare Holo VMAX,45,Cinderace VMAX,815,11/12/2021,,3.56,,3.56
Sword & Shield,,swsh8-46,Fusion Strike,Pokémon,Common,46,Sizzlipede,850,11/12/2021,0.07,,0.19,0.19
Sword & Shield,,swsh8-47,Fusion Strike,Pokémon,Common,47,Sizzlipede,850,11/12/2021,0.05,,0.14,0.14
Sword & Shield,,swsh8-48,Fusion Strike,Pokémon,Rare,48,Centiskorch,851,11/12/2021,0.12,,0.24,0.24
Sword & Shield,,swsh8-49,Fusion Strike,Pokémon,Uncommon,49,Centiskorch,851,11/12/2021,0.09,,0.22,0.22
Sword & Shield,,swsh8-50,Fusion Strike,Pokémon,Common,50,Shellder,90,11/12/2021,0.06,,0.22,0.22
Sword & Shield,,swsh8-51,Fusion Strike,Pokémon,Rare,51,Cloyster,91,11/12/2021,0.23,,0.33,0.33
Sword & Shield,,swsh8-52,Fusion Strike,Pokémon,Common,52,Staryu,120,11/12/2021,0.07,,0.23,0.23
Sword & Shield,,swsh8-53,Fusion Strike,Pokémon,Rare Holo,53,Starmie,121,11/12/2021,,0.35,0.42,0.42
Sword & Shield,,swsh8-54,Fusion Strike,Pokémon,Uncommon,54,Lapras,131,11/12/2021,0.09,,0.3,0.3
Sword & Shield,,swsh8-55,Fusion Strike,Pokémon,Common,55,Totodile,158,11/12/2021,0.04,,0.17,0.17
Sword & Shield,,swsh8-56,Fusion Strike,Pokémon,Uncommon,56,Croconaw,159,11/12/2021,0.1,,0.28,0.28
Sword & Shield,,swsh8-57,Fusion Strike,Pokémon,Rare Holo,57,Feraligatr,160,11/12/2021,,0.3,0.42,0.42
Sword & Shield,,swsh8-58,Fusion Strike,Pokémon,Common,58,Marill,183,11/12/2021,0.09,,0.28,0.28
Sword & Shield,,swsh8-59,Fusion Strike,Pokémon,Rare,59,Azumarill,184,11/12/2021,0.15,,0.31,0.31
Sword & Shield,,swsh8-60,Fusion Strike,Pokémon,Common,60,Qwilfish,211,11/12/2021,0.04,,0.18,0.18
Sword & Shield,,swsh8-61,Fusion Strike,Pokémon,Common,61,Mantine,226,11/12/2021,0.05,,0.12,0.12
Sword & Shield,,swsh8-62,Fusion Strike,Pokémon,Common,62,Mudkip,258,11/12/2021,0.09,,0.32,0.32
Sword & Shield,,swsh8-63,Fusion Strike,Pokémon,Uncommon,63,Marshtomp,259,11/12/2021,0.12,,0.25,0.25
Sword & Shield,,swsh8-64,Fusion Strike,Pokémon,Rare Holo,64,Swampert,260,11/12/2021,,0.33,0.36,0.36
Sword & Shield,,swsh8-65,Fusion Strike,Pokémon,Common,65,Clamperl,366,11/12/2021,0.06,,0.28,0.28
Sword & Shield,,swsh8-66,Fusion Strike,Pokémon,Rare,66,Huntail,367,11/12/2021,0.13,,0.41,0.41
Sword & Shield,,swsh8-67,Fusion Strike,Pokémon,Rare,67,Gorebyss,368,11/12/2021,0.18,,0.45,0.45
Sword & Shield,,swsh8-68,Fusion Strike,Pokémon,Common,68,Panpour,515,11/12/2021,0.02,,0.19,0.19
Sword & Shield,,swsh8-69,Fusion Strike,Pokémon,Uncommon,69,Simipour,516,11/12/2021,0.03,,0.18,0.18
Sword & Shield,,swsh8-70,Fusion Strike,Pokémon,Common,70,Basculin,550,11/12/2021,0.08,,0.31,0.31
Sword & Shield,,swsh8-71,Fusion Strike,Pokémon,Common,71,Galarian Darumaka,554,11/12/2021,0.03,,0.19,0.19
Sword & Shield,,swsh8-72,Fusion Strike,Pokémon,Uncommon,72,Galarian Darmanitan,555,11/12/2021,0.07,,0.22,0.22
Sword & Shield,,swsh8-73,Fusion Strike,Pokémon,Rare Holo V,73,Greninja V,658,11/12/2021,,1.34,,1.34
Sword & Shield,,swsh8-74,Fusion Strike,Pokémon,Common,74,Clauncher,692,11/12/2021,0.04,,0.21,0.21
Sword & Shield,,swsh8-75,Fusion Strike,Pokémon,Uncommon,75,Clawitzer,693,11/12/2021,0.07,,0.17,0.17
Sword & Shield,,swsh8-76,Fusion Strike,Pokémon,Rare Holo V,76,Crabominable V,740,11/12/2021,,1.06,,1.06
Sword & Shield,,swsh8-77,Fusion Strike,Pokémon,Uncommon,77,Pyukumuku,771,11/12/2021,0.1,,0.4,0.4
Sword & Shield,,swsh8-78,Fusion Strike,Pokémon,Rare Holo V,78,Inteleon V,818,11/12/2021,,2.6,,2.6
Sword & Shield,,swsh8-79,Fusion Strike,Pokémon,Rare Holo VMAX,79,Inteleon VMAX,818,11/12/2021,,7.02,,7.02
Sword & Shield,,swsh8-80,Fusion Strike,Pokémon,Common,80,Chewtle,833,11/12/2021,0.06,,0.24,0.24
Sword & Shield,,swsh8-81,Fusion Strike,Pokémon,Uncommon,81,Drednaw,834,11/12/2021,0.07,,0.26,0.26
Sword & Shield,,swsh8-82,Fusion Strike,Pokémon,Common,82,Arrokuda,846,11/12/2021,0.08,,0.16,0.16
Sword & Shield,,swsh8-83,Fusion Strike,Pokémon,Uncommon,83,Barraskewda,847,11/12/2021,0.06,,0.19,0.19
Sword & Shield,,swsh8-84,Fusion Strike,Pokémon,Common,84,Snom,872,11/12/2021,0.09,,0.2,0.2
Sword & Shield,,swsh8-85,Fusion Strike,Pokémon,Uncommon,85,Frosmoth,873,11/12/2021,0.06,,0.21,0.21
Sword & Shield,,swsh8-86,Fusion Strike,Pokémon,Rare Holo V,86,Pikachu V,25,11/12/2021,,1.59,,1.59
Sword & Shield,,swsh8-87,Fusion Strike,Pokémon,Common,87,Voltorb,100,11/12/2021,0.05,,0.12,0.12
Sword & Shield,,swsh8-88,Fusion Strike,Pokémon,Rare,88,Electrode,101,11/12/2021,0.1,,0.23,0.23
Sword & Shield,,swsh8-89,Fusion Strike,Pokémon,Common,89,Plusle,311,11/12/2021,0.03,,0.24,0.24
Sword & Shield,,swsh8-90,Fusion Strike,Pokémon,Common,90,Minun,312,11/12/2021,0.07,,0.21,0.21
Sword & Shield,,swsh8-91,Fusion Strike,Pokémon,Common,91,Shinx,403,11/12/2021,0.06,,0.19,0.19
Sword & Shield,,swsh8-92,Fusion Strike,Pokémon,Uncommon,92,Luxio,404,11/12/2021,0.09,,0.24,0.24
Sword & Shield,,swsh8-93,Fusion Strike,Pokémon,Rare,93,Luxray,405,11/12/2021,0.14,,0.26,0.26
Sword & Shield,,swsh8-94,Fusion Strike,Pokémon,Common,94,Rotom,479,11/12/2021,0.04,,0.21,0.21
Sword & Shield,,swsh8-95,Fusion Strike,Pokémon,Common,95,Tynamo,602,11/12/2021,0.03,,0.15,0.15
Sword & Shield,,swsh8-96,Fusion Strike,Pokémon,Uncommon,96,Eelektrik,603,11/12/2021,0.05,,0.23,0.23
Sword & Shield,,swsh8-97,Fusion Strike,Pokémon,Rare,97,Eelektross,604,11/12/2021,0.12,,0.22,0.22
Sword & Shield,,swsh8-98,Fusion Strike,Pokémon,Common,98,Helioptile,694,11/12/2021,0.05,,0.2,0.2
Sword & Shield,,swsh8-99,Fusion Strike,Pokémon,Uncommon,99,Heliolisk,695,11/12/2021,0.08,,0.3,0.3
Sword & Shield,,swsh8-100,Fusion Strike,Pokémon,Uncommon,100,Charjabug,737,11/12/2021,0.05,,0.21,0.21
Sword & Shield,,swsh8-101,Fusion Strike,Pokémon,Rare,101,Vikavolt,738,11/12/2021,0.15,,0.24,0.24
Sword & Shield,,swsh8-102,Fusion Strike,Pokémon,Rare,102,Zeraora,807,11/12/2021,0.13,,0.31,0.31
Sword & Shield,,swsh8-103,Fusion Strike,Pokémon,Rare Holo V,103,Boltund V,836,11/12/2021,,1.16,,1.16
Sword & Shield,,swsh8-104,Fusion Strike,Pokémon,Rare Holo VMAX,104,Boltund VMAX,836,11/12/2021,,3.47,,3.47
Sword & Shield,,swsh8-105,Fusion Strike,Pokémon,Common,105,Toxel,848,11/12/2021,0.05,,0.15,0.15
Sword & Shield,,swsh8-106,Fusion Strike,Pokémon,Common,106,Toxel,848,11/12/2021,0.11,,0.38,0.38
Sword & Shield,,swsh8-107,Fusion Strike,Pokémon,Rare Holo,107,Toxtricity,849,11/12/2021,,0.27,0.27,0.27
Sword & Shield,,swsh8-108,Fusion Strike,Pokémon,Rare Holo,108,Toxtricity,849,11/12/2021,,0.55,0.86,0.86
Sword & Shield,,swsh8-109,Fusion Strike,Pokémon,Common,109,Morpeko,877,11/12/2021,0.05,,0.16,0.16
Sword & Shield,,swsh8-110,Fusion Strike,Pokémon,Common,110,Jigglypuff,39,11/12/2021,0.11,,0.31,0.31
Sword & Shield,,swsh8-111,Fusion Strike,Pokémon,Uncommon,111,Wigglytuff,40,11/12/2021,0.12,,0.29,0.29
Sword & Shield,,swsh8-112,Fusion Strike,Pokémon,Common,112,Jynx,124,11/12/2021,0.04,,0.19,0.19
Sword & Shield,,swsh8-113,Fusion Strike,Pokémon,Rare Holo V,113,Mew V,151,11/12/2021,,8.82,,8.82
Sword & Shield,,swsh8-114,Fusion Strike,Pokémon,Rare Holo VMAX,114,Mew VMAX,151,11/12/2021,,36.29,,36.29
Sword & Shield,,swsh8-115,Fusion Strike,Pokémon,Common,115,Snubbull,209,11/12/2021,0.05,,0.18,0.18
Sword & Shield,,swsh8-116,Fusion Strike,Pokémon,Rare,116,Granbull,210,11/12/2021,0.11,,0.21,0.21
Sword & Shield,,swsh8-117,Fusion Strike,Pokémon,Common,117,Galarian Corsola,222,11/12/2021,0.05,,0.19,0.19
Sword & Shield,,swsh8-118,Fusion Strike,Pokémon,Rare,118,Galarian Cursola,864,11/12/2021,0.17,,0.27,0.27
Sword & Shield,,swsh8-119,Fusion Strike,Pokémon,Common,119,Mawile,303,11/12/2021,0.05,,0.28,0.28
Sword & Shield,,swsh8-120,Fusion Strike,Pokémon,Rare Holo,120,Deoxys,386,11/12/2021,,0.44,0.5,0.5
Sword & Shield,,swsh8-121,Fusion Strike,Pokémon,Common,121,Munna,517,11/12/2021,0.04,,0.16,0.16
Sword & Shield,,swsh8-122,Fusion Strike,Pokémon,Uncommon,122,Musharna,518,11/12/2021,0.08,,0.18,0.18
Sword & Shield,,swsh8-123,Fusion Strike,Pokémon,Common,123,Sigilyph,561,11/12/2021,0.06,,0.19,0.19
Sword & Shield,,swsh8-124,Fusion Strike,Pokémon,Rare,124,Meloetta,648,11/12/2021,0.21,,0.67,0.67
Sword & Shield,,swsh8-125,Fusion Strike,Pokémon,Common,125,Sandygast,769,11/12/2021,0.06,,0.22,0.22
Sword & Shield,,swsh8-126,Fusion Strike,Pokémon,Rare,126,Palossand,770,11/12/2021,0.1,,0.25,0.25
Sword & Shield,,swsh8-127,Fusion Strike,Pokémon,Common,127,Indeedee,876,11/12/2021,0.06,,0.19,0.19
Sword & Shield,,swsh8-128,Fusion Strike,Pokémon,Common,128,Dreepy,885,11/12/2021,0.06,,0.22,0.22
Sword & Shield,,swsh8-129,Fusion Strike,Pokémon,Uncommon,129,Drakloak,886,11/12/2021,0.07,,0.32,0.32
Sword & Shield,,swsh8-130,Fusion Strike,Pokémon,Rare Holo,130,Dragapult,887,11/12/2021,,0.4,0.45,0.45
Sword & Shield,,swsh8-131,Fusion Strike,Pokémon,Common,131,Sandshrew,27,11/12/2021,0.09,,0.27,0.27
Sword & Shield,,swsh8-132,Fusion Strike,Pokémon,Uncommon,132,Sandslash,28,11/12/2021,0.1,,0.19,0.19
Sword & Shield,,swsh8-133,Fusion Strike,Pokémon,Common,133,Mankey,56,11/12/2021,0.04,,0.26,0.26
Sword & Shield,,swsh8-134,Fusion Strike,Pokémon,Uncommon,134,Primeape,57,11/12/2021,0.06,,0.24,0.24
Sword & Shield,,swsh8-135,Fusion Strike,Pokémon,Common,135,Geodude,74,11/12/2021,0.07,,0.22,0.22
Sword & Shield,,swsh8-136,Fusion Strike,Pokémon,Uncommon,136,Graveler,75,11/12/2021,0.07,,0.14,0.14
Sword & Shield,,swsh8-137,Fusion Strike,Pokémon,Rare,137,Golem,76,11/12/2021,0.15,,0.25,0.25
Sword & Shield,,swsh8-138,Fusion Strike,Pokémon,Common,138,Onix,95,11/12/2021,0.04,,0.16,0.16
Sword & Shield,,swsh8-139,Fusion Strike,Pokémon,Rare Holo,139,Steelix,208,11/12/2021,,0.23,0.25,0.25
Sword & Shield,,swsh8-140,Fusion Strike,Pokémon,Common,140,Gligar,207,11/12/2021,0.06,,0.13,0.13
Sword & Shield,,swsh8-141,Fusion Strike,Pokémon,Uncommon,141,Gliscor,472,11/12/2021,0.05,,0.24,0.24
Sword & Shield,,swsh8-142,Fusion Strike,Pokémon,Common,142,Makuhita,296,11/12/2021,0.03,,0.23,0.23
Sword & Shield,,swsh8-143,Fusion Strike,Pokémon,Uncommon,143,Hariyama,297,11/12/2021,0.08,,0.22,0.22
Sword & Shield,,swsh8-144,Fusion Strike,Pokémon,Common,144,Baltoy,343,11/12/2021,0.05,,0.15,0.15
Sword & Shield,,swsh8-145,Fusion Strike,Pokémon,Rare,145,Claydol,344,11/12/2021,0.12,,0.2,0.2
Sword & Shield,,swsh8-146,Fusion Strike,Pokémon,Rare Holo V,146,Lucario V,448,11/12/2021,,1.46,,1.46
Sword & Shield,,swsh8-147,Fusion Strike,Pokémon,Common,147,Drilbur,529,11/12/2021,0.03,,0.16,0.16
Sword & Shield,,swsh8-148,Fusion Strike,Pokémon,Rare Holo,148,Landorus,645,11/12/2021,,0.25,0.28,0.28
Sword & Shield,,swsh8-149,Fusion Strike,Pokémon,Common,149,Pancham,674,11/12/2021,0.05,,0.15,0.15
Sword & Shield,,swsh8-150,Fusion Strike,Pokémon,Common,150,Stufful,759,11/12/2021,0.07,,0.2,0.2
Sword & Shield,,swsh8-151,Fusion Strike,Pokémon,Uncommon,151,Bewear,760,11/12/2021,0.04,,0.22,0.22
Sword & Shield,,swsh8-152,Fusion Strike,Pokémon,Common,152,Clobbopus,852,11/12/2021,0.04,,0.17,0.17
Sword & Shield,,swsh8-153,Fusion Strike,Pokémon,Uncommon,153,Grapploct,853,11/12/2021,0.06,,0.2,0.2
Sword & Shield,,swsh8-154,Fusion Strike,Pokémon,Uncommon,154,Falinks,870,11/12/2021,0.06,,0.22,0.22
Sword & Shield,,swsh8-155,Fusion Strike,Pokémon,Common,155,Falinks,870,11/12/2021,0.04,,0.16,0.16
Sword & Shield,,swsh8-156,Fusion Strike,Pokémon,Rare Holo V,156,Gengar V,94,11/12/2021,,5.93,,5.93
Sword & Shield,,swsh8-157,Fusion Strike,Pokémon,Rare Holo VMAX,157,Gengar VMAX,94,11/12/2021,,16.44,,16.44
Sword & Shield,,swsh8-158,Fusion Strike,Pokémon,Rare Holo V,158,Tyranitar V,248,11/12/2021,,1.24,,1.24
Sword & Shield,,swsh8-159,Fusion Strike,Pokémon,Common,159,Galarian Zigzagoon,263,11/12/2021,0.06,,0.23,0.23
Sword & Shield,,swsh8-160,Fusion Strike,Pokémon,Uncommon,160,Galarian Linoone,264,11/12/2021,0.15,,0.23,0.23
Sword & Shield,,swsh8-161,Fusion Strike,Pokémon,Rare Holo,161,Galarian Obstagoon,862,11/12/2021,,0.95,0.93,0.95
Sword & Shield,,swsh8-162,Fusion Strike,Pokémon,Common,162,Carvanha,318,11/12/2021,0.05,,0.24,0.24
Sword & Shield,,swsh8-163,Fusion Strike,Pokémon,Uncommon,163,Sharpedo,319,11/12/2021,0.11,,0.26,0.26
Sword & Shield,,swsh8-164,Fusion Strike,Pokémon,Rare,164,Absol,359,11/12/2021,0.11,,0.28,0.28
Sword & Shield,,swsh8-165,Fusion Strike,Pokémon,Common,165,Croagunk,453,11/12/2021,0.09,,0.17,0.17
Sword & Shield,,swsh8-166,Fusion Strike,Pokémon,Rare,166,Toxicroak,454,11/12/2021,0.17,,0.27,0.27
Sword & Shield,,swsh8-167,Fusion Strike,Pokémon,Uncommon,167,Darkrai,491,11/12/2021,0.09,,0.24,0.24
Sword & Shield,,swsh8-168,Fusion Strike,Pokémon,Common,168,Trubbish,568,11/12/2021,0.05,,0.19,0.19
Sword & Shield,,swsh8-169,Fusion Strike,Pokémon,Uncommon,169,Garbodor,569,11/12/2021,0.06,,0.17,0.17
Sword & Shield,,swsh8-170,Fusion Strike,Pokémon,Common,170,Zorua,570,11/12/2021,0.09,,0.17,0.17
Sword & Shield,,swsh8-171,Fusion Strike,Pokémon,Uncommon,171,Zoroark,571,11/12/2021,0.11,,0.26,0.26
Sword & Shield,,swsh8-172,Fusion Strike,Pokémon,Common,172,Vullaby,629,11/12/2021,0.05,,0.18,0.18
Sword & Shield,,swsh8-173,Fusion Strike,Pokémon,Uncommon,173,Mandibuzz,630,11/12/2021,0.08,,0.22,0.22
Sword & Shield,,swsh8-174,Fusion Strike,Pokémon,Uncommon,174,Pangoro,675,11/12/2021,0.07,,0.23,0.23
Sword & Shield,,swsh8-175,Fusion Strike,Pokémon,Rare,175,Yveltal,717,11/12/2021,0.14,,0.35,0.35
Sword & Shield,,swsh8-176,Fusion Strike,Pokémon,Common,176,Impidimp,859,11/12/2021,0.07,,0.2,0.2
Sword & Shield,,swsh8-177,Fusion Strike,Pokémon,Uncommon,177,Morgrem,860,11/12/2021,0.11,,0.25,0.25
Sword & Shield,,swsh8-178,Fusion Strike,Pokémon,Rare Holo,178,Grimmsnarl,861,11/12/2021,,0.27,0.39,0.39
Sword & Shield,,swsh8-179,Fusion Strike,Pokémon,Common,179,Morpeko,877,11/12/2021,0.1,,0.36,0.36
Sword & Shield,,swsh8-180,Fusion Strike,Pokémon,Common,180,Galarian Meowth,52,11/12/2021,0.08,,0.24,0.24
Sword & Shield,,swsh8-181,Fusion Strike,Pokémon,Uncommon,181,Galarian Perrserker,863,11/12/2021,0.07,,0.23,0.23
Sword & Shield,,swsh8-182,Fusion Strike,Pokémon,Common,182,Skarmory,227,11/12/2021,0.04,,0.23,0.23
Sword & Shield,,swsh8-183,Fusion Strike,Pokémon,Uncommon,183,Excadrill,530,11/12/2021,0.06,,0.22,0.22
Sword & Shield,,swsh8-184,Fusion Strike,Pokémon,Common,184,Durant,632,11/12/2021,0.04,,0.17,0.17
Sword & Shield,,swsh8-185,Fusion Strike,Pokémon,Rare Holo V,185,Genesect V,649,11/12/2021,,8.25,,8.25
Sword & Shield,,swsh8-186,Fusion Strike,Pokémon,Common,186,Klefki,707,11/12/2021,0.03,,0.16,0.16
Sword & Shield,,swsh8-187,Fusion Strike,Pokémon,Uncommon,187,Togedemaru,777,11/12/2021,0.1,,0.22,0.22
Sword & Shield,,swsh8-188,Fusion Strike,Pokémon,Common,188,Meltan,808,11/12/2021,0.04,,0.11,0.11
Sword & Shield,,swsh8-189,Fusion Strike,Pokémon,Rare Holo,189,Melmetal,809,11/12/2021,,0.3,0.31,0.31
Sword & Shield,,swsh8-190,Fusion Strike,Pokémon,Rare,190,Corviknight,823,11/12/2021,0.14,,0.33,0.33
Sword & Shield,,swsh8-191,Fusion Strike,Pokémon,Common,191,Cufant,878,11/12/2021,0.05,,0.18,0.18
Sword & Shield,,swsh8-192,Fusion Strike,Pokémon,Uncommon,192,Copperajah,879,11/12/2021,0.05,,0.23,0.23
Sword & Shield,,swsh8-193,Fusion Strike,Pokémon,Rare,193,Latias,380,11/12/2021,0.27,,0.7,0.7
Sword & Shield,,swsh8-194,Fusion Strike,Pokémon,Rare,194,Latios,381,11/12/2021,0.2,,0.44,0.44
Sword & Shield,,swsh8-195,Fusion Strike,Pokémon,Common,195,Goomy,704,11/12/2021,0.07,,0.22,0.22
Sword & Shield,,swsh8-196,Fusion Strike,Pokémon,Uncommon,196,Sliggoo,705,11/12/2021,0.06,,0.2,0.2
Sword & Shield,,swsh8-197,Fusion Strike,Pokémon,Rare,197,Goodra,706,11/12/2021,0.19,,0.3,0.3
Sword & Shield,,swsh8-198,Fusion Strike,Pokémon,Uncommon,198,Turtonator,776,11/12/2021,0.1,,0.18,0.18
Sword & Shield,,swsh8-199,Fusion Strike,Pokémon,Common,199,Meowth,52,11/12/2021,0.08,,0.18,0.18
Sword & Shield,,swsh8-200,Fusion Strike,Pokémon,Uncommon,200,Persian,53,11/12/2021,0.09,,0.24,0.24
Sword & Shield,,swsh8-201,Fusion Strike,Pokémon,Rare Holo V,201,Dodrio V,85,11/12/2021,,1.17,,1.17
Sword & Shield,,swsh8-202,Fusion Strike,Pokémon,Common,202,Chansey,113,11/12/2021,0.06,,0.16,0.16
Sword & Shield,,swsh8-203,Fusion Strike,Pokémon,Rare,203,Blissey,242,11/12/2021,0.22,,0.38,0.38
Sword & Shield,,swsh8-204,Fusion Strike,Pokémon,Rare,204,Kangaskhan,115,11/12/2021,0.12,,0.27,0.27
Sword & Shield,,swsh8-205,Fusion Strike,Pokémon,Common,205,Eevee,133,11/12/2021,0.1,,0.28,0.28
Sword & Shield,,swsh8-206,Fusion Strike,Pokémon,Common,206,Snorlax,143,11/12/2021,0.09,,0.22,0.22
Sword & Shield,,swsh8-207,Fusion Strike,Pokémon,Uncommon,207,Dunsparce,206,11/12/2021,0.06,,0.32,0.32
Sword & Shield,,swsh8-208,Fusion Strike,Pokémon,Uncommon,208,Stantler,234,11/12/2021,0.09,,0.24,0.24
Sword & Shield,,swsh8-209,Fusion Strike,Pokémon,Common,209,Smeargle,235,11/12/2021,0.05,,0.28,0.28
Sword & Shield,,swsh8-210,Fusion Strike,Pokémon,Common,210,Skitty,300,11/12/2021,0.06,,0.13,0.13
Sword & Shield,,swsh8-211,Fusion Strike,Pokémon,Uncommon,211,Delcatty,301,11/12/2021,0.06,,0.24,0.24
Sword & Shield,,swsh8-212,Fusion Strike,Pokémon,Common,212,Buneary,427,11/12/2021,0.05,,0.21,0.21
Sword & Shield,,swsh8-213,Fusion Strike,Pokémon,Uncommon,213,Lopunny,428,11/12/2021,0.06,,0.23,0.23
Sword & Shield,,swsh8-214,Fusion Strike,Pokémon,Common,214,Bunnelby,659,11/12/2021,0.06,,0.17,0.17
Sword & Shield,,swsh8-215,Fusion Strike,Pokémon,Uncommon,215,Diggersby,660,11/12/2021,0.06,,0.2,0.2
Sword & Shield,,swsh8-216,Fusion Strike,Pokémon,Uncommon,216,Hawlucha,701,11/12/2021,0.05,,0.18,0.18
Sword & Shield,,swsh8-217,Fusion Strike,Pokémon,Rare Holo V,217,Greedent V,820,11/12/2021,,1.07,,1.07
Sword & Shield,,swsh8-218,Fusion Strike,Pokémon,Rare Holo VMAX,218,Greedent VMAX,820,11/12/2021,,2.25,,2.25
Sword & Shield,,swsh8-219,Fusion Strike,Pokémon,Common,219,Rookidee,821,11/12/2021,0.05,,0.22,0.22
Sword & Shield,,swsh8-220,Fusion Strike,Pokémon,Uncommon,220,Corvisquire,822,11/12/2021,0.03,,0.22,0.22
Sword & Shield,,swsh8-221,Fusion Strike,Pokémon,Common,221,Wooloo,831,11/12/2021,0.05,,0.27,0.27
Sword & Shield,,swsh8-222,Fusion Strike,Pokémon,Common,222,Wooloo,831,11/12/2021,0.04,,0.18,0.18
Sword & Shield,,swsh8-223,Fusion Strike,Pokémon,Uncommon,223,Dubwool,832,11/12/2021,0.07,,0.2,0.2
Sword & Shield,,swsh8-224,Fusion Strike,Trainer,Uncommon,224,Adventurer's Discovery,,11/12/2021,1.46,,1.46,1.46
Sword & Shield,,swsh8-225,Fusion Strike,Trainer,Uncommon,225,Battle VIP Pass,,11/12/2021,0.45,,,0.45
Sword & Shield,,swsh8-226,Fusion Strike,Trainer,Uncommon,226,Bug Catcher,,11/12/2021,0.04,,0.18,0.18
Sword & Shield,,swsh8-227,Fusion Strike,Trainer,Uncommon,227,Chili & Cilan & Cress,,11/12/2021,0.05,,0.26,0.26
Sword & Shield,,swsh8-228,Fusion Strike,Trainer,Uncommon,228,Cook,,11/12/2021,0.08,,0.23,0.23
Sword & Shield,,swsh8-229,Fusion Strike,Trainer,Uncommon,229,Cram-o-matic,,11/12/2021,0.33,,2.3,2.3
Sword & Shield,,swsh8-230,Fusion Strike,Trainer,Uncommon,230,Cross Switcher,,11/12/2021,0.3,,1.5,1.5
Sword & Shield,,swsh8-231,Fusion Strike,Trainer,Uncommon,231,Crossceiver,,11/12/2021,0.07,,0.33,0.33
Sword & Shield,,swsh8-232,Fusion Strike,Trainer,Uncommon,232,Dancer,,11/12/2021,0.03,,0.18,0.18
Sword & Shield,,swsh8-233,Fusion Strike,Trainer,Uncommon,233,Elesa's Sparkle,,11/12/2021,0.2,,0.8,0.8
Sword & Shield,,swsh8-234,Fusion Strike,Trainer,Uncommon,234,Farewell Bell,,11/12/2021,0.04,,0.18,0.18
Sword & Shield,,swsh8-235,Fusion Strike,Trainer,Uncommon,235,Judge,,11/12/2021,0.2,,0.31,0.31
Sword & Shield,,swsh8-236,Fusion Strike,Trainer,Uncommon,236,Power Tablet,,11/12/2021,0.28,,1.61,1.61
Sword & Shield,,swsh8-237,Fusion Strike,Trainer,Uncommon,237,Quick Ball,,11/12/2021,0.48,,1.18,1.18
Sword & Shield,,swsh8-238,Fusion Strike,Trainer,Uncommon,238,Schoolboy,,11/12/2021,0.04,,0.19,0.19
Sword & Shield,,swsh8-239,Fusion Strike,Trainer,Uncommon,239,Schoolgirl,,11/12/2021,0.04,,0.21,0.21
Sword & Shield,,swsh8-240,Fusion Strike,Trainer,Uncommon,240,Shauna,,11/12/2021,0.08,,0.39,0.39
Sword & Shield,,swsh8-241,Fusion Strike,Trainer,Uncommon,241,Sidney,,11/12/2021,0.08,,0.28,0.28
Sword & Shield,,swsh8-242,Fusion Strike,Trainer,Uncommon,242,Skaters' Park,,11/12/2021,0.08,,0.29,0.29
Sword & Shield,,swsh8-243,Fusion Strike,Trainer,Uncommon,243,Spongy Gloves,,11/12/2021,0.05,,0.22,0.22
Sword & Shield,,swsh8-244,Fusion Strike,Energy,Uncommon,244,Fusion Strike Energy,,11/12/2021,0.22,,2.56,2.56
Sword & Shield,,swsh8-245,Fusion Strike,Pokémon,Rare Ultra,245,Celebi V,251,11/12/2021,,29.61,,29.61
Sword & Shield,,swsh8-246,Fusion Strike,Pokémon,Rare Ultra,246,Tsareena V,763,11/12/2021,,3.61,,3.61
Sword & Shield,,swsh8-247,Fusion Strike,Pokémon,Rare Ultra,247,Chandelure V,609,11/12/2021,,3.28,,3.28
Sword & Shield,,swsh8-248,Fusion Strike,Pokémon,Rare Ultra,248,Crabominable V,740,11/12/2021,,2.94,,2.94
Sword & Shield,,swsh8-249,Fusion Strike,Pokémon,Rare Ultra,249,Boltund V,836,11/12/2021,,3.76,,3.76
Sword & Shield,,swsh8-250,Fusion Strike,Pokémon,Rare Ultra,250,Mew V,151,11/12/2021,,23.29,,23.29
Sword & Shield,,swsh8-251,Fusion Strike,Pokémon,Rare Ultra,251,Mew V,151,11/12/2021,,55.18,,55.18
